field_1,Venue,Latitude,Longitude,Venue Cate,geometry,OBJECTID,WEB_URL,NAME,NEIGHBORHO,Shape_Leng,Shape_Area,TYPE,COLOR,APPR_DATE,UPDATE_PLA,ADOPTED,count
"507",St Luke's,38.889330000000001,-76.931398000000002,Food,POINT (38.88933 -76.931398),"17",http://planning.dc.gov/,Cluster 33,"Capitol View, Marshall Heights, Benning Heights",8741.855323106645301,3467772.251886293757707,Original,,,,,"0"
"180",BlackSalt,38.917630337113273,-77.096619356454454,Seafood Restaurant,POINT (38.91763033711327 -77.09661935645445),"18",http://planning.dc.gov/,Cluster 13,"Spring Valley, Palisades, Wesley Heights, Foxhall Crescent, Foxhall Village, Georgetown Reservoir",15858.747211102778238,9082501.128419440239668,Original,,,,,"0"
"189",Bistro Aracosia,38.924939000000002,-77.101707000000005,Bistro,POINT (38.924939 -77.101707),"18",http://planning.dc.gov/,Cluster 13,"Spring Valley, Palisades, Wesley Heights, Foxhall Crescent, Foxhall Village, Georgetown Reservoir",15858.747211102778238,9082501.128419440239668,Original,,,,,"0"
"190",Jetties,38.911146942830506,-77.084163613607075,Sandwich Place,POINT (38.91114694283051 -77.08416361360707),"18",http://planning.dc.gov/,Cluster 13,"Spring Valley, Palisades, Wesley Heights, Foxhall Crescent, Foxhall Village, Georgetown Reservoir",15858.747211102778238,9082501.128419440239668,Original,,,,,"0"
"198",Seventh Hill,38.917704337563762,-77.096880256358787,Pizza Place,POINT (38.91770433756376 -77.09688025635879),"18",http://planning.dc.gov/,Cluster 13,"Spring Valley, Palisades, Wesley Heights, Foxhall Crescent, Foxhall Village, Georgetown Reservoir",15858.747211102778238,9082501.128419440239668,Original,,,,,"0"
"209",Et Voila!,38.925517335272197,-77.102120614589552,Belgian Restaurant,POINT (38.9255173352722 -77.10212061458955),"18",http://planning.dc.gov/,Cluster 13,"Spring Valley, Palisades, Wesley Heights, Foxhall Crescent, Foxhall Village, Georgetown Reservoir",15858.747211102778238,9082501.128419440239668,Original,,,,,"0"
"392",BlackSalt,38.917630337113273,-77.096619356454454,Seafood Restaurant,POINT (38.91763033711327 -77.09661935645445),"18",http://planning.dc.gov/,Cluster 13,"Spring Valley, Palisades, Wesley Heights, Foxhall Crescent, Foxhall Village, Georgetown Reservoir",15858.747211102778238,9082501.128419440239668,Original,,,,,"0"
"396",Millie's,38.945346755727897,-77.096324258926245,Seafood Restaurant,POINT (38.9453467557279 -77.09632425892624),"18",http://planning.dc.gov/,Cluster 13,"Spring Valley, Palisades, Wesley Heights, Foxhall Crescent, Foxhall Village, Georgetown Reservoir",15858.747211102778238,9082501.128419440239668,Original,,,,,"0"
"397",Bistro Aracosia,38.924939000000002,-77.101707000000005,Bistro,POINT (38.924939 -77.101707),"18",http://planning.dc.gov/,Cluster 13,"Spring Valley, Palisades, Wesley Heights, Foxhall Crescent, Foxhall Village, Georgetown Reservoir",15858.747211102778238,9082501.128419440239668,Original,,,,,"0"
"401",Seventh Hill,38.917704337563762,-77.096880256358787,Pizza Place,POINT (38.91770433756376 -77.09688025635879),"18",http://planning.dc.gov/,Cluster 13,"Spring Valley, Palisades, Wesley Heights, Foxhall Crescent, Foxhall Village, Georgetown Reservoir",15858.747211102778238,9082501.128419440239668,Original,,,,,"0"
"408",Et Voila!,38.925517335272197,-77.102120614589552,Belgian Restaurant,POINT (38.9255173352722 -77.10212061458955),"18",http://planning.dc.gov/,Cluster 13,"Spring Valley, Palisades, Wesley Heights, Foxhall Crescent, Foxhall Village, Georgetown Reservoir",15858.747211102778238,9082501.128419440239668,Original,,,,,"0"
"414",Black Coffee,38.917801628070634,-77.096928793832873,Café,POINT (38.91780162807063 -77.09692879383287),"18",http://planning.dc.gov/,Cluster 13,"Spring Valley, Palisades, Wesley Heights, Foxhall Crescent, Foxhall Village, Georgetown Reservoir",15858.747211102778238,9082501.128419440239668,Original,,,,,"0"
"1124",BlackSalt,38.917630337113273,-77.096619356454454,Seafood Restaurant,POINT (38.91763033711327 -77.09661935645445),"18",http://planning.dc.gov/,Cluster 13,"Spring Valley, Palisades, Wesley Heights, Foxhall Crescent, Foxhall Village, Georgetown Reservoir",15858.747211102778238,9082501.128419440239668,Original,,,,,"0"
"1131",Bistro Aracosia,38.924939000000002,-77.101707000000005,Bistro,POINT (38.924939 -77.101707),"18",http://planning.dc.gov/,Cluster 13,"Spring Valley, Palisades, Wesley Heights, Foxhall Crescent, Foxhall Village, Georgetown Reservoir",15858.747211102778238,9082501.128419440239668,Original,,,,,"0"
"1134",Jetties,38.911146942830506,-77.084163613607075,Sandwich Place,POINT (38.91114694283051 -77.08416361360707),"18",http://planning.dc.gov/,Cluster 13,"Spring Valley, Palisades, Wesley Heights, Foxhall Crescent, Foxhall Village, Georgetown Reservoir",15858.747211102778238,9082501.128419440239668,Original,,,,,"0"
"1139",Seventh Hill,38.917704337563762,-77.096880256358787,Pizza Place,POINT (38.91770433756376 -77.09688025635879),"18",http://planning.dc.gov/,Cluster 13,"Spring Valley, Palisades, Wesley Heights, Foxhall Crescent, Foxhall Village, Georgetown Reservoir",15858.747211102778238,9082501.128419440239668,Original,,,,,"0"
"1141",Et Voila!,38.925517335272197,-77.102120614589552,Belgian Restaurant,POINT (38.9255173352722 -77.10212061458955),"18",http://planning.dc.gov/,Cluster 13,"Spring Valley, Palisades, Wesley Heights, Foxhall Crescent, Foxhall Village, Georgetown Reservoir",15858.747211102778238,9082501.128419440239668,Original,,,,,"0"
"1145",Black Coffee,38.917801628070634,-77.096928793832873,Café,POINT (38.91780162807063 -77.09692879383287),"18",http://planning.dc.gov/,Cluster 13,"Spring Valley, Palisades, Wesley Heights, Foxhall Crescent, Foxhall Village, Georgetown Reservoir",15858.747211102778238,9082501.128419440239668,Original,,,,,"0"
"324",San Antonio Bar & Grill,38.937644651124508,-76.990662334748208,Latin American Restaurant,POINT (38.93764465112451 -76.99066233474821),"19",http://planning.dc.gov/,Cluster 20,"North Michigan Park, Michigan Park, University Heights",9970.618021287795273,3977875.950370501726866,Original,,,,,"0"
"326",Pho 12,38.935771122945717,-76.991175431104594,Vietnamese Restaurant,POINT (38.93577112294572 -76.99117543110459),"19",http://planning.dc.gov/,Cluster 20,"North Michigan Park, Michigan Park, University Heights",9970.618021287795273,3977875.950370501726866,Original,,,,,"0"
"421",&pizza,38.932582087332079,-76.996696293354034,Pizza Place,POINT (38.93258208733208 -76.99669629335403),"19",http://planning.dc.gov/,Cluster 20,"North Michigan Park, Michigan Park, University Heights",9970.618021287795273,3977875.950370501726866,Original,,,,,"0"
"425",BGR Burgers Grilled Right,38.932647000000003,-76.996740000000003,Burger Joint,POINT (38.932647 -76.99674),"19",http://planning.dc.gov/,Cluster 20,"North Michigan Park, Michigan Park, University Heights",9970.618021287795273,3977875.950370501726866,Original,,,,,"0"
"429",San Antonio Bar & Grill,38.937644651124508,-76.990662334748208,Latin American Restaurant,POINT (38.93764465112451 -76.99066233474821),"19",http://planning.dc.gov/,Cluster 20,"North Michigan Park, Michigan Park, University Heights",9970.618021287795273,3977875.950370501726866,Original,,,,,"0"
"434",Potbelly Sandwich Shop,38.932587980753773,-76.996421998580956,Sandwich Place,POINT (38.93258798075377 -76.99642199858096),"19",http://planning.dc.gov/,Cluster 20,"North Michigan Park, Michigan Park, University Heights",9970.618021287795273,3977875.950370501726866,Original,,,,,"0"
"436",Pho 12,38.935771122945717,-76.991175431104594,Vietnamese Restaurant,POINT (38.93577112294572 -76.99117543110459),"19",http://planning.dc.gov/,Cluster 20,"North Michigan Park, Michigan Park, University Heights",9970.618021287795273,3977875.950370501726866,Original,,,,,"0"
"439",McDonald's,38.949489999999997,-76.993314999999996,Fast Food Restaurant,POINT (38.94949 -76.993315),"19",http://planning.dc.gov/,Cluster 20,"North Michigan Park, Michigan Park, University Heights",9970.618021287795273,3977875.950370501726866,Original,,,,,"0"
"440",America's Best Wings,38.936711000000003,-76.994000999999997,Wings Joint,POINT (38.936711 -76.994001),"19",http://planning.dc.gov/,Cluster 20,"North Michigan Park, Michigan Park, University Heights",9970.618021287795273,3977875.950370501726866,Original,,,,,"0"
"441",Avondale Carry-Out,38.945818286019154,-76.977934097883946,Breakfast Spot,POINT (38.94581828601915 -76.97793409788395),"19",http://planning.dc.gov/,Cluster 20,"North Michigan Park, Michigan Park, University Heights",9970.618021287795273,3977875.950370501726866,Original,,,,,"0"
"442",New Tong Shin,38.937404000000001,-76.990240000000000,Chinese Restaurant,POINT (38.937404 -76.99024),"19",http://planning.dc.gov/,Cluster 20,"North Michigan Park, Michigan Park, University Heights",9970.618021287795273,3977875.950370501726866,Original,,,,,"0"
"444",Subway,38.945478869533936,-76.978163791322118,Sandwich Place,POINT (38.94547886953394 -76.97816379132212),"19",http://planning.dc.gov/,Cluster 20,"North Michigan Park, Michigan Park, University Heights",9970.618021287795273,3977875.950370501726866,Original,,,,,"0"
"446",Leyla's Bakery & Cafe,38.946925699973555,-76.988008597798355,Mexican Restaurant,POINT (38.94692569997355 -76.98800859779836),"19",http://planning.dc.gov/,Cluster 20,"North Michigan Park, Michigan Park, University Heights",9970.618021287795273,3977875.950370501726866,Original,,,,,"0"
"447",Today's Pizza,38.938029885152247,-76.990528791156180,Pizza Place,POINT (38.93802988515225 -76.99052879115618),"19",http://planning.dc.gov/,Cluster 20,"North Michigan Park, Michigan Park, University Heights",9970.618021287795273,3977875.950370501726866,Original,,,,,"0"
"454",&pizza,38.932582087332079,-76.996696293354034,Pizza Place,POINT (38.93258208733208 -76.99669629335403),"19",http://planning.dc.gov/,Cluster 20,"North Michigan Park, Michigan Park, University Heights",9970.618021287795273,3977875.950370501726866,Original,,,,,"0"
"468",BGR Burgers Grilled Right,38.932647000000003,-76.996740000000003,Burger Joint,POINT (38.932647 -76.99674),"19",http://planning.dc.gov/,Cluster 20,"North Michigan Park, Michigan Park, University Heights",9970.618021287795273,3977875.950370501726866,Original,,,,,"0"
"479",San Antonio Bar & Grill,38.937644651124508,-76.990662334748208,Latin American Restaurant,POINT (38.93764465112451 -76.99066233474821),"19",http://planning.dc.gov/,Cluster 20,"North Michigan Park, Michigan Park, University Heights",9970.618021287795273,3977875.950370501726866,Original,,,,,"0"
"216",Bread Furst,38.947536685889908,-77.065717849375787,Bakery,POINT (38.94753668588991 -77.06571784937579),"20",http://planning.dc.gov/,Cluster 12,"North Cleveland Park, Forest Hills, Van Ness",7341.575741161336737,3218065.454710826277733,Original,,,,,"0"
"217",Sfoglina,38.946764374039461,-77.064666152000427,Italian Restaurant,POINT (38.94676437403946 -77.06466615200043),"20",http://planning.dc.gov/,Cluster 12,"North Cleveland Park, Forest Hills, Van Ness",7341.575741161336737,3218065.454710826277733,Original,,,,,"0"
"229",Thai Pad,38.947567045620964,-77.065415660664385,Thai Restaurant,POINT (38.94756704562096 -77.06541566066439),"20",http://planning.dc.gov/,Cluster 12,"North Cleveland Park, Forest Hills, Van Ness",7341.575741161336737,3218065.454710826277733,Original,,,,,"0"
"363",Bread Furst,38.947536685889908,-77.065717849375787,Bakery,POINT (38.94753668588991 -77.06571784937579),"20",http://planning.dc.gov/,Cluster 12,"North Cleveland Park, Forest Hills, Van Ness",7341.575741161336737,3218065.454710826277733,Original,,,,,"0"
"365",Sfoglina,38.946764374039461,-77.064666152000427,Italian Restaurant,POINT (38.94676437403946 -77.06466615200043),"20",http://planning.dc.gov/,Cluster 12,"North Cleveland Park, Forest Hills, Van Ness",7341.575741161336737,3218065.454710826277733,Original,,,,,"0"
"371",Thai Pad,38.947567045620964,-77.065415660664385,Thai Restaurant,POINT (38.94756704562096 -77.06541566066439),"20",http://planning.dc.gov/,Cluster 12,"North Cleveland Park, Forest Hills, Van Ness",7341.575741161336737,3218065.454710826277733,Original,,,,,"0"
"379",Potbelly Sandwich Shop,38.945620656079960,-77.064682399010110,Sandwich Place,POINT (38.94562065607996 -77.06468239901011),"20",http://planning.dc.gov/,Cluster 12,"North Cleveland Park, Forest Hills, Van Ness",7341.575741161336737,3218065.454710826277733,Original,,,,,"0"
"273",Taqueria Habanero,38.937562797448138,-77.032964753984587,Mexican Restaurant,POINT (38.93756279744814 -77.03296475398459),"21",http://planning.dc.gov/,Cluster 18,"Brightwood Park, Crestwood, Petworth",11770.038833982416691,6496990.065704613924026,Original,,,,,"0"
"279",Mezcalero,38.937631436170740,-77.032950649262744,Mexican Restaurant,POINT (38.93763143617074 -77.03295064926274),"21",http://planning.dc.gov/,Cluster 18,"Brightwood Park, Crestwood, Petworth",11770.038833982416691,6496990.065704613924026,Original,,,,,"0"
"285",Pantry Thai,38.936985999999997,-77.024811000000000,Thai Restaurant,POINT (38.936986 -77.024811),"21",http://planning.dc.gov/,Cluster 18,"Brightwood Park, Crestwood, Petworth",11770.038833982416691,6496990.065704613924026,Original,,,,,"0"
"300",Timber Pizza Company,38.942064380583581,-77.023840248584747,Pizza Place,POINT (38.94206438058358 -77.02384024858475),"21",http://planning.dc.gov/,Cluster 18,"Brightwood Park, Crestwood, Petworth",11770.038833982416691,6496990.065704613924026,Original,,,,,"0"
"301",Little Coco's,38.938976294283783,-77.032599551597215,Italian Restaurant,POINT (38.93897629428378 -77.03259955159722),"21",http://planning.dc.gov/,Cluster 18,"Brightwood Park, Crestwood, Petworth",11770.038833982416691,6496990.065704613924026,Original,,,,,"0"
"302",Taqueria Habanero,38.937562797448138,-77.032964753984587,Mexican Restaurant,POINT (38.93756279744814 -77.03296475398459),"21",http://planning.dc.gov/,Cluster 18,"Brightwood Park, Crestwood, Petworth",11770.038833982416691,6496990.065704613924026,Original,,,,,"0"
"303",Moreland's Tavern,38.956635543363582,-77.033190638596409,Gastropub,POINT (38.95663554336358 -77.03319063859641),"21",http://planning.dc.gov/,Cluster 18,"Brightwood Park, Crestwood, Petworth",11770.038833982416691,6496990.065704613924026,Original,,,,,"0"
"305",Twin Dragon Carry Out,38.956773720154146,-77.016136835242108,Chinese Restaurant,POINT (38.95677372015415 -77.01613683524211),"21",http://planning.dc.gov/,Cluster 18,"Brightwood Park, Crestwood, Petworth",11770.038833982416691,6496990.065704613924026,Original,,,,,"0"
"306",Mezcalero,38.937631436170740,-77.032950649262744,Mexican Restaurant,POINT (38.93763143617074 -77.03295064926274),"21",http://planning.dc.gov/,Cluster 18,"Brightwood Park, Crestwood, Petworth",11770.038833982416691,6496990.065704613924026,Original,,,,,"0"
"307",Slash Run,38.942230306386428,-77.013685504294855,Burger Joint,POINT (38.94223030638643 -77.01368550429486),"21",http://planning.dc.gov/,Cluster 18,"Brightwood Park, Crestwood, Petworth",11770.038833982416691,6496990.065704613924026,Original,,,,,"0"
"308",Himitsu,38.941913652256424,-77.024580262638310,Japanese Restaurant,POINT (38.94191365225642 -77.02458026263831),"21",http://planning.dc.gov/,Cluster 18,"Brightwood Park, Crestwood, Petworth",11770.038833982416691,6496990.065704613924026,Original,,,,,"0"
"309",Pantry Thai,38.936985999999997,-77.024811000000000,Thai Restaurant,POINT (38.936986 -77.024811),"21",http://planning.dc.gov/,Cluster 18,"Brightwood Park, Crestwood, Petworth",11770.038833982416691,6496990.065704613924026,Original,,,,,"0"
"312",Crown Bakery,38.955520000000000,-77.027671999999995,Bakery,POINT (38.95552 -77.027672),"21",http://planning.dc.gov/,Cluster 18,"Brightwood Park, Crestwood, Petworth",11770.038833982416691,6496990.065704613924026,Original,,,,,"0"
"313",Homestead,38.939122814710181,-77.024532258510590,New American Restaurant,POINT (38.93912281471018 -77.02453225851059),"21",http://planning.dc.gov/,Cluster 18,"Brightwood Park, Crestwood, Petworth",11770.038833982416691,6496990.065704613924026,Original,,,,,"0"
